dt,Temperature (C),Turbidity (NTU),Dissolved Oxygen(g/ml),PH,Ammonia(g/ml),Nitrate(g/ml)
2021-09-27 05:00:00,24.3125,100.0,3.2,-0.17772,17.046950000000002,994.5
2021-09-27 05:15:00,24.3125,100.0,3.2,-0.18226,14.24958,1012.0
2021-09-27 05:30:00,24.25,100.0,3.2,-0.19361,14.780565,997.5
2021-09-27 05:45:00,24.25,100.0,3.2,-0.20496,11.99755,977.0
2021-09-27 06:00:00,24.25,100.0,3.2,-0.20042,12.728085,976.0
2021-09-27 06:15:00,24.25,100.0,3.2,-0.19815,14.52623,966.0
2021-09-27 06:30:00,24.1875,100.0,3.2,-0.21403,14.979890000000001,958.0
2021-09-27 06:45:00,24.1875,100.0,3.2,-0.21403,12.463775,959.0
2021-09-27 07:00:00,24.1875,100.0,3.2,-0.21403,7.9762,986.5
2021-09-27 07:15:00,24.1875,100.0,3.2,-0.21857,7.44137,999.0
2021-09-27 07:30:00,24.1875,100.0,3.2,-0.21403,6.4189,1006.0
2021-09-27 07:45:00,24.1875,100.0,3.2,-0.20949,5.901809999999999,1047.0
2021-09-27 08:00:00,24.1875,100.0,3.2,-0.22311,4.29317,1068.0
2021-09-27 08:15:00,24.1875,100.0,3.2,-0.20949,3.61903,1074.0
2021-09-27 08:30:00,24.1875,100.0,3.2,-0.21403,4.04538,1050.0
2021-09-27 08:45:00,24.1875,100.0,3.2,-0.22311,3.785025,1036.0
2021-09-27 09:00:00,24.1875,100.0,3.2,-0.20496,6.25326,993.0
2021-09-27 09:15:00,24.25,100.0,3.2,-0.21857,4.13657,1008.0
2021-09-27 09:30:00,24.25,100.0,3.2,-0.22992,6.13762,957.5
2021-09-27 09:45:00,24.25,100.0,3.2,-0.21403,4.71128,987.0
2021-09-27 10:00:00,24.28125,100.0,3.2,-0.20949,4.564715,983.0
2021-09-27 10:15:00,24.375,100.0,3.2,-0.16864,5.54969,969.5
2021-09-27 10:30:00,24.4375,100.0,3.2,-0.20496,5.32687,969.0
2021-09-27 10:45:00,24.5,100.0,3.2,-0.21403,7.68237,943.0
2021-09-27 11:00:00,24.5,100.0,3.2,-0.21403,12.22978,826.5
2021-09-27 11:15:00,24.5625,100.0,3.2,-0.25035,3.81196,949.0
2021-09-27 11:30:00,24.625,100.0,3.2,-0.23673,11.33211,848.0
2021-09-27 11:45:00,24.625,100.0,3.2,-0.25035,7.0350850000000005,912.5
2021-09-27 12:00:00,24.6875,100.0,3.2,-0.27305,5.749734999999999,938.0
2021-09-27 12:15:00,24.6875,100.0,3.2,-0.28667,5.22862,945.0
2021-09-27 12:30:00,24.75,100.0,3.2,-0.27986,6.25397,922.5
2021-09-27 12:45:00,24.8125,100.0,3.2,-0.26851,7.035795,926.0
2021-09-27 13:00:00,24.8125,100.0,3.2,-0.28667,6.02415,950.0
2021-09-27 13:15:00,24.8125,100.0,3.2,-0.30482,5.8908,937.0
2021-09-27 13:30:00,24.875,100.0,3.2,-0.30936,6.51556,944.0
2021-09-27 13:45:00,24.875,100.0,3.2,-0.30936,4.853615,952.0
2021-09-27 14:00:00,24.875,100.0,3.2,-0.30936,4.03038,961.0
2021-09-27 14:15:00,24.9375,100.0,3.2,-0.30482,6.27665,944.0
2021-09-27 14:30:00,24.9375,100.0,3.2,-0.30028,5.2677,962.0
2021-09-27 14:45:00,24.9375,100.0,3.2,-0.30936,6.1034500000000005,946.0
2021-09-27 15:00:00,25.0,100.0,3.2,-0.31844,3.88341,1006.0
2021-09-27 15:15:00,25.0,100.0,3.2,-0.30936,5.32687,962.0
2021-09-27 15:30:00,25.0625,100.0,3.2,-0.30482,6.27665,938.0
2021-09-27 15:45:00,25.0625,100.0,3.2,-0.30936,4.29317,963.0
2021-09-27 16:00:00,25.125,100.0,3.2,-0.32752,2.31631,1013.0
2021-09-27 16:15:00,25.125,100.0,3.2,-0.36611,3.1895,1011.5
2021-09-27 16:30:00,25.1875,100.0,3.2,-0.37065,2.51877,1009.0
2021-09-27 16:45:00,25.1875,100.0,3.2,-0.37292,2.95007,990.0
2021-09-27 17:00:00,25.1875,100.0,3.2,-0.34114,3.89854,945.0
2021-09-27 17:15:00,25.1875,100.0,3.2,-0.34114,2.850295,987.0
2021-09-27 17:30:00,25.25,100.0,3.2,-0.36838,2.386645,1008.0
2021-09-27 17:45:00,25.25,100.0,3.2,-0.3593,2.9450000000000003,993.0
2021-09-27 18:00:00,25.25,100.0,3.2,-0.36384,1.48371,1068.0
2021-09-27 18:15:00,25.25,100.0,3.2,-0.36838,1.45092,1092.5
2021-09-27 18:30:00,25.25,100.0,3.2,-0.37292,1.12151,1125.0
2021-09-27 18:45:00,25.25,100.0,3.2,-0.38653,0.8832800000000001,1143.0
2021-09-27 19:00:00,25.25,100.0,3.2,-0.3888,0.53772,1247.0
2021-09-27 19:15:00,25.25,100.0,3.2,-0.3593,0.9815400000000001,1264.0
2021-09-27 19:30:00,25.25,100.0,3.2,-0.33206,1.13007,1261.0
2021-09-27 19:45:00,25.1875,100.0,3.2,-0.35476,0.63917,1271.0
2021-09-27 20:00:00,25.1875,100.0,3.2,-0.35022,2.26509,1264.0
2021-09-27 20:15:00,25.1875,100.0,3.2,-0.35022,4.56478,1263.5
2021-09-27 20:30:00,25.1875,100.0,3.2,-0.34114,4.06044,1287.0
2021-09-27 20:45:00,25.1875,100.0,3.2,-0.34568,2.6633449999999996,1361.0
2021-09-27 21:00:00,25.1875,100.0,3.2,-0.34114,3.4934,1328.0
2021-09-27 21:15:00,25.1875,100.0,3.2,-0.36838,4.15197,1309.0
2021-09-27 21:30:00,25.1875,100.0,3.2,-0.37292,4.87167,1285.0
2021-09-27 21:45:00,25.1875,100.0,3.2,-0.36384,5.858445,1281.0
2021-09-27 22:00:00,25.125,100.0,3.2,-0.36838,16.36892,1146.0
2021-09-27 22:15:00,25.125,100.0,3.2,-0.37065,20.392035,1074.0
2021-09-27 22:30:00,25.125,100.0,3.2,-0.33206,15.44903,1164.5
2021-09-27 22:45:00,25.125,100.0,3.2,-0.33206,17.631855,1138.5
2021-09-27 23:00:00,25.0625,100.0,3.2,-0.3593,22.98203,1104.0
2021-09-27 23:15:00,25.0625,100.0,3.2,-0.34114,20.996885,1104.0
2021-09-27 23:30:00,25.0625,100.0,3.2,-0.31844,26.50181,1051.0
2021-09-27 23:45:00,25.0,100.0,3.2,-0.33206,24.87132,1057.5
2021-09-28 00:00:00,25.0,100.0,3.2,-0.32298,23.8126,1074.0
2021-09-28 00:15:00,25.0,100.0,3.2,-0.30936,29.16521,1050.0
2021-09-28 00:30:00,25.0,100.0,3.2,-0.30936,34.54133,1030.0
2021-09-28 00:45:00,24.9375,100.0,3.2,-0.30936,34.54133,1011.0
2021-09-28 01:00:00,24.9375,100.0,3.2,-0.30482,40.16579,989.0
2021-09-28 01:15:00,24.9375,100.0,3.2,-0.55449,19.56924,1034.0
2021-09-28 01:30:00,24.875,100.0,3.2,-0.30482,21.9222,1079.0
2021-09-28 01:45:00,24.875,100.0,3.2,-0.3139,21.614874999999998,1071.0
2021-09-28 02:00:00,24.875,100.0,3.2,-0.30482,17.8935,1098.0
2021-09-28 02:15:00,24.8125,100.0,3.2,-0.30482,24.336289999999998,1054.5
2021-09-28 02:30:00,24.8125,100.0,3.2,-0.30936,29.87513,1007.5
2021-09-28 02:45:00,24.8125,100.0,3.2,-0.30936,32.247,983.5
2021-09-28 03:00:00,24.8125,100.0,3.2,-0.30936,33.84884,959.0
2021-09-28 03:15:00,24.75,100.0,3.2,-0.30936,23.71874,1003.5
2021-09-28 03:30:00,24.75,100.0,3.2,-0.30482,23.3473,1022.5
2021-09-28 03:45:00,24.6875,100.0,3.2,-0.30482,23.1639,1035.0
2021-09-28 04:00:00,24.6875,100.0,3.2,-0.30482,20.19033,1058.0
2021-09-28 04:15:00,24.6875,100.0,3.2,-0.30936,20.113039999999998,1076.5
2021-09-28 04:30:00,24.6875,100.0,3.2,-0.30028,23.6253,1070.0
2021-09-28 04:45:00,24.6875,100.0,3.2,-0.30028,25.98036,1071.0
2021-09-28 05:00:00,24.625,100.0,3.2,-0.30028,32.37732,1030.0
2021-09-28 05:15:00,24.625,100.0,3.2,-0.30255,26.398635,1040.5
2021-09-28 05:30:00,24.625,100.0,3.2,-0.30482,26.7135,1058.0
2021-09-28 05:45:00,24.5625,100.0,3.2,-0.30482,17.54966,1104.0
2021-09-28 06:00:00,24.5625,100.0,3.2,-0.30028,20.66985,1075.0
2021-09-28 06:15:00,24.5625,100.0,3.2,-0.30936,19.49303,1083.0
2021-09-28 06:30:00,24.5625,100.0,3.2,-0.30482,18.67518,1075.0
2021-09-28 06:45:00,24.5625,100.0,3.2,-0.30028,18.033,1083.0
2021-09-28 07:00:00,24.5,100.0,3.2,-0.29801,15.038219999999999,1093.0
2021-09-28 07:15:00,24.5,100.0,3.2,-0.30028,15.154415,1085.0
2021-09-28 07:30:00,24.5,100.0,3.2,-0.29801,10.789355,1109.5
2021-09-28 07:45:00,24.4375,100.0,3.2,-0.30482,6.7891,1168.0
2021-09-28 08:00:00,24.5,100.0,3.2,-0.30028,7.68237,1154.0
2021-09-28 08:15:00,24.4375,100.0,3.2,-0.30936,4.96314,1193.0
2021-09-28 08:30:00,24.4375,100.0,3.2,-0.30936,4.448085,1233.0
2021-09-28 08:45:00,24.5,100.0,3.2,-0.28667,7.68237,1138.0
2021-09-28 09:00:00,24.5,100.0,3.2,-0.27305,11.93194,1116.0
2021-09-28 09:15:00,24.5,100.0,3.2,-0.27759,9.52026,1107.0
2021-09-28 09:30:00,24.5625,100.0,3.2,-0.28667,8.635465,1089.5
2021-09-28 09:45:00,24.625,100.0,3.2,-0.29574,11.90653,1054.0
2021-09-28 10:00:00,24.625,100.0,3.2,-0.30936,12.60726,1041.5
2021-09-28 10:15:00,24.625,100.0,3.2,-0.30936,11.86128,1054.0
2021-09-28 10:30:00,24.6875,100.0,3.2,-0.30936,9.99962,1052.0
2021-09-28 10:45:00,24.75,100.0,3.2,-0.30936,9.37759,1082.0
2021-09-28 11:00:00,24.75,100.0,3.2,-0.30482,14.670770000000001,1021.5
2021-09-28 11:15:00,24.8125,100.0,3.2,-0.30482,9.59243,1050.0
2021-09-28 11:30:00,24.875,100.0,3.2,-0.30936,15.59752,1008.5
2021-09-28 11:45:00,24.9375,100.0,3.2,-0.35248999999999997,14.061715,1001.5
2021-09-28 12:00:00,24.9375,100.0,3.2,-0.3366,12.60716,1004.0
2021-09-28 12:15:00,25.0,100.0,3.2,-0.33887,15.82179,943.0
2021-09-28 12:30:00,25.0625,100.0,3.2,-0.3366,13.71398,964.0
2021-09-28 12:45:00,25.0625,100.0,3.2,-0.3593,12.55914,986.0
2021-09-28 13:00:00,25.125,100.0,3.2,-0.39334,11.440495,996.0
2021-09-28 13:15:00,25.125,100.0,3.2,-0.40923,11.50572,989.0
2021-09-28 13:30:00,25.125,100.0,3.2,-0.40923,6.564864999999999,1050.5
2021-09-28 13:45:00,25.1875,100.0,3.2,-0.37292,9.41305,996.0
2021-09-28 14:00:00,25.1875,100.0,3.2,-0.34114,9.70354,1004.5
2021-09-28 14:15:00,25.25,100.0,3.2,-0.35476,5.42701,1050.0
2021-09-28 14:30:00,25.25,100.0,3.2,-0.32298,9.23714,1039.0
2021-09-28 14:45:00,25.3125,100.0,3.2,-0.33206,11.16123,1007.0
2021-09-28 15:00:00,25.3125,100.0,3.2,-0.379725,8.424150000000001,1023.0
2021-09-28 15:15:00,25.375,100.0,3.2,-0.37292,8.63143,1052.0
2021-09-28 15:30:00,25.375,100.0,3.2,-0.36157,10.809375,1010.0
2021-09-28 15:45:00,25.4375,100.0,3.2,-0.37746,7.74023,1034.0
2021-09-28 16:00:00,25.4375,100.0,3.2,-0.37746,6.76375,1081.0
2021-09-28 16:15:00,25.5,100.0,3.2,-0.45917,6.61371,1066.0
2021-09-28 16:30:00,25.5,100.0,3.2,-0.38653,6.96925,1072.0
2021-09-28 16:45:00,25.5625,100.0,3.2,-0.40242,5.782995,1070.5
2021-09-28 17:00:00,25.5625,100.0,3.2,-0.41831,4.269905,1096.5
2021-09-28 17:15:00,25.5625,100.0,3.2,-0.39561,3.76972,1129.0
2021-09-28 17:30:00,25.5625,100.0,3.2,-0.39561,3.55232,1103.5
2021-09-28 17:45:00,25.5625,100.0,3.2,-0.39107,3.07315,1136.0
2021-09-28 18:00:00,25.625,100.0,3.2,-0.39107000000000003,2.315335,1216.0
2021-09-28 18:15:00,25.625,100.0,3.2,-0.39561,3.06176,1219.0
2021-09-28 18:30:00,25.625,100.0,3.2,-0.39107,1.45056,1281.0
2021-09-28 18:45:00,25.625,100.0,3.2,-0.39334,13.45248,1211.5
2021-09-28 19:00:00,25.625,100.0,3.2,-0.40469,18.53043,1237.0
2021-09-28 19:15:00,25.625,100.0,3.2,-0.40469,8.863589999999999,1308.5
2021-09-28 19:30:00,25.5625,100.0,3.2,-0.39561,7.916575,1320.5
2021-09-28 19:45:00,25.5625,100.0,3.2,-0.40015,5.22862,1360.0
2021-09-28 20:00:00,25.5625,100.0,3.2,-0.40015,2.45855,1442.0
2021-09-28 20:15:00,25.5625,100.0,3.2,-0.40015,2.18218,1496.0
2021-09-28 20:30:00,25.5625,100.0,3.2,-0.39561,2.02901,1514.5
2021-09-28 20:45:00,25.5,100.0,3.2,-0.39561,1.7050100000000001,1551.0
2021-09-28 21:00:00,25.5,100.0,3.2,-0.39561,3.15413,1486.0
2021-09-28 21:15:00,25.5,100.0,3.2,-0.40469,4.00055,1462.0
2021-09-28 21:30:00,25.5,100.0,3.2,-0.39561,3.38478,1502.0
2021-09-28 21:45:00,25.5,100.0,3.2,-0.39107,2.6683,1555.0
2021-09-28 22:00:00,25.4375,100.0,3.2,-0.3888,1.800165,1613.0
2021-09-28 22:15:00,25.4375,100.0,3.2,-0.39107,1.96558,1593.0
2021-09-28 22:30:00,25.4375,100.0,3.2,-0.38199,2.25357,1572.0
2021-09-28 22:45:00,25.4375,100.0,3.2,-0.38199,4.030635,1516.5
2021-09-28 23:00:00,25.375,100.0,3.2,-0.37746,8.979614999999999,1415.5
2021-09-28 23:15:00,25.375,100.0,3.2,-0.37746,26.82002,1290.0
2021-09-28 23:30:00,25.375,100.0,3.2,-0.37746,46.118395,1214.0
2021-09-28 23:45:00,25.375,100.0,3.2,-0.37746,35.97245,1191.0
2021-09-29 00:00:00,25.375,100.0,3.2,-0.37746,40.832225,1163.5
2021-09-29 00:15:00,25.375,100.0,3.2,-0.37746,48.57891,1155.0
2021-09-29 00:30:00,25.375,100.0,3.2,-0.38653,59.197715,1123.0
2021-09-29 00:45:00,25.3125,100.0,3.2,-0.37746,54.85534,1130.5
2021-09-29 01:00:00,25.3125,100.0,3.2,-0.37292,42.37061,1136.0
2021-09-29 01:15:00,25.3125,100.0,3.2,-0.37292,35.24907,1165.0
2021-09-29 01:30:00,25.3125,100.0,3.2,-0.37292,38.24038,1132.0
2021-09-29 01:45:00,25.3125,100.0,3.2,-0.37746,39.35113,1142.0
2021-09-29 02:00:00,25.25,100.0,3.2,-0.37292,44.89249,1123.0
2021-09-29 02:15:00,25.25,100.0,3.2,-0.3593,39.67484,1106.0
2021-09-29 02:30:00,25.25,100.0,3.2,-0.35476,26.92699,1168.0
2021-09-29 02:45:00,25.25,100.0,3.2,-0.3593,27.91061,1157.0
2021-09-29 03:00:00,25.25,100.0,3.2,-0.35476,30.35826,1137.0
2021-09-29 03:15:00,25.1875,100.0,3.2,-0.34568,32.37732,1114.0
2021-09-29 03:30:00,25.1875,100.0,3.2,-0.34114,24.28776,1166.0
2021-09-29 03:45:00,25.1875,100.0,3.2,-0.34568,37.013585,1119.0
2021-09-29 04:00:00,25.1875,100.0,3.2,-0.33206,38.71257,1119.0
2021-09-29 04:15:00,25.125,100.0,3.2,-0.2163,42.458105,1089.0
2021-09-29 04:30:00,25.125,100.0,3.2,-0.19588,33.17122,1103.0
2021-09-29 04:45:00,25.125,100.0,3.2,-0.19134,34.40162,1112.0
2021-09-29 05:00:00,25.125,100.0,3.2,-0.19588,25.77488,1123.0
2021-09-29 05:15:00,25.0625,100.0,3.2,-0.20496,28.13433,1120.0
2021-09-29 05:30:00,25.0625,100.0,3.2,-0.19134,24.99091,1133.0
2021-09-29 05:45:00,25.0625,100.0,3.2,-0.18453,26.873505,1119.0
2021-09-29 06:00:00,25.0625,100.0,3.2,-0.17772,22.712815,1128.5
2021-09-29 06:15:00,25.0,100.0,3.2,-0.16864,22.62283,1127.0
2021-09-29 06:30:00,25.0,100.0,3.2,-0.1641,21.88138,1158.0
2021-09-29 06:45:00,25.0,100.0,3.2,-0.1641,17.2128,1202.0
2021-09-29 07:00:00,25.0,100.0,3.2,-0.1641,14.63783,1194.0
2021-09-29 07:15:00,25.0,100.0,3.2,-0.1641,16.36892,1179.0
2021-09-29 07:30:00,24.9375,100.0,3.2,-0.1641,9.66517,1221.0
2021-09-29 07:45:00,24.9375,100.0,3.2,-0.16864,6.57674,1255.0
2021-09-29 08:00:00,24.9375,100.0,3.2,-0.1641,5.3667,1277.0
2021-09-29 08:15:00,24.9375,100.0,3.2,-0.16864,8.99653,1237.0
2021-09-29 08:30:00,24.875,100.0,3.2,-0.18907000000000002,11.398634999999999,1215.0
2021-09-29 08:45:00,24.875,100.0,3.2,-0.19361,10.385390000000001,1197.5
2021-09-29 09:00:00,24.875,100.0,3.2,-0.19588,6.11631,1280.0
2021-09-29 09:15:00,24.875,100.0,3.2,-0.19815,7.9912,1247.0
2021-09-29 09:30:00,24.875,100.0,3.2,-0.19588,8.86197,1243.0
2021-09-29 09:45:00,24.875,100.0,3.2,-0.207225,9.254995,1235.0
2021-09-29 10:00:00,24.875,100.0,3.2,-0.17772,13.09805,1223.0
2021-09-29 10:15:00,24.8125,100.0,3.2,-0.20496,9.275385,1236.0
2021-09-29 10:30:00,24.875,100.0,3.2,-0.22083999999999998,8.09694,1271.0
2021-09-29 10:45:00,24.875,100.0,3.2,-0.22311,8.69667,1264.0
2021-09-29 11:00:00,24.875,100.0,3.2,-0.22765,10.018564999999999,1227.5
2021-09-29 11:15:00,24.875,100.0,3.2,-0.21403,12.70379,1200.0
2021-09-29 11:30:00,24.875,100.0,3.2,-0.20496,14.14065,1183.0
2021-09-29 11:45:00,24.875,100.0,3.2,-0.19588,19.30393,1146.5
2021-09-29 12:00:00,24.875,100.0,3.2,-0.20496,15.782695,1116.5
2021-09-29 12:15:00,24.875,100.0,3.2,-0.20496,19.04234,1074.0
2021-09-29 12:30:00,24.875,100.0,3.2,-0.19134,28.24692,1050.0
2021-09-29 12:45:00,24.9375,100.0,3.2,-0.17772,27.79942,1037.0
2021-09-29 13:00:00,24.9375,100.0,3.2,-0.18907000000000002,19.170925,1056.5
2021-09-29 13:15:00,25.0,100.0,3.2,-0.20496,16.30528,1075.0
2021-09-29 13:30:00,25.0,100.0,3.2,-0.21857,14.30438,1109.0
2021-09-29 13:45:00,25.0,100.0,3.2,-0.22311,21.28978,1075.0
2021-09-29 14:00:00,25.0,100.0,3.2,-0.21857,11.396925,1108.0
2021-09-29 14:15:00,25.0625,100.0,3.2,-0.20949,11.93104,1123.0
2021-09-29 14:30:00,25.0625,100.0,3.2,-0.21403,7.65382,1187.5
2021-09-29 14:45:00,25.0625,100.0,3.2,-0.20496,5.89585,1214.0
2021-09-29 15:00:00,25.125,100.0,3.2,-0.22765,5.8625050000000005,1206.0
2021-09-29 15:15:00,25.125,100.0,3.2,-0.24581,2.061095,1335.5
2021-09-29 15:30:00,25.125,100.0,3.2,-0.24127,12.18179,1138.0
2021-09-29 15:45:00,25.125,100.0,3.2,-0.22311,11.20371,1167.5
2021-09-29 16:00:00,25.125,100.0,3.2,-0.19134,12.679585,1134.5
2021-09-29 16:15:00,25.1875,100.0,3.2,-0.22311,18.67518,1088.0
2021-09-29 16:30:00,25.1875,100.0,3.2,-0.22311,9.116835,1173.0
2021-09-29 16:45:00,25.1875,100.0,3.2,-0.21403,15.01319,1105.5
2021-09-29 17:00:00,25.1875,100.0,3.2,-0.23219,11.53388,1140.5
2021-09-29 17:15:00,25.1875,100.0,3.2,-0.27759,9.73847,1165.0
2021-09-29 17:30:00,25.1875,100.0,3.2,-0.28213,5.00021,1267.5
2021-09-29 17:45:00,25.1875,100.0,3.2,-0.29574,5.76045,1235.0
2021-09-29 18:00:00,25.25,100.0,3.2,-0.28894,6.290900000000001,1236.0
2021-09-29 18:15:00,25.25,100.0,3.2,-0.30936,4.015465,1309.5
2021-09-29 18:30:00,25.25,100.0,3.2,-0.31163,2.10226,1424.0
2021-09-29 18:45:00,25.25,100.0,3.2,-0.30936,0.860765,1527.0
2021-09-29 19:00:00,25.1875,100.0,3.2,-0.30936,0.96284,1584.0
2021-09-29 19:15:00,25.1875,100.0,3.2,-0.3139,20.34885,1234.0
2021-09-29 19:30:00,25.1875,100.0,3.2,-0.30936,27.68875,1203.0
2021-09-29 19:45:00,25.1875,100.0,3.2,-0.32298,15.2118,1265.5
2021-09-29 20:00:00,25.1875,100.0,3.2,-0.28667,18.3155,1254.5
2021-09-29 20:15:00,25.1875,100.0,3.2,-0.23219,12.08939,1316.0
2021-09-29 20:30:00,25.1875,100.0,3.2,-0.23219,4.399435,1430.5
2021-09-29 20:45:00,25.1875,100.0,3.2,-0.21403,3.76972,1463.0
2021-09-29 21:00:00,25.1875,100.0,3.2,-0.20949,3.4164149999999998,1488.0
2021-09-29 21:15:00,25.1875,100.0,3.2,-0.19134,4.03794,1461.0
2021-09-29 21:30:00,25.125,100.0,3.2,-0.1868,6.527755,1381.5
2021-09-29 21:45:00,25.1875,100.0,3.2,-0.17772,10.11374,1335.0
2021-09-29 22:00:00,25.125,100.0,3.2,-0.1868,14.5817,1285.0
2021-09-29 22:15:00,25.125,100.0,3.2,-0.17318,16.721815,1261.0
2021-09-29 22:30:00,25.125,100.0,3.2,-0.17318,15.2118,1287.0
2021-09-29 22:45:00,25.125,100.0,3.2,-0.16637000000000002,22.625805,1250.5
2021-09-29 23:00:00,25.125,100.0,3.2,-0.1641,23.578775,1226.0
2021-09-29 23:15:00,25.125,100.0,3.2,-0.16864,17.212925,1266.0
2021-09-29 23:30:00,25.0625,100.0,3.2,-0.1641,20.429265,1230.5
2021-09-29 23:45:00,25.0625,100.0,3.2,-0.1641,19.8388,1239.0
2021-09-30 00:00:00,25.0625,100.0,3.2,-0.17772,17.14624,1268.0
2021-09-30 00:15:00,25.0625,100.0,3.2,-0.19588,20.83234,1253.0
2021-09-30 00:30:00,25.0625,100.0,3.2,-0.20496,17.82417,1255.0
2021-09-30 00:45:00,25.0625,100.0,3.2,-0.21857,18.068385,1250.5
2021-09-30 01:00:00,25.0625,100.0,3.2,-0.20042,16.59217,1262.0
2021-09-30 01:15:00,25.0,100.0,3.2,-0.19588,14.30438,1286.0
2021-09-30 01:30:00,25.0,100.0,3.2,-0.20496,15.339055,1248.5
2021-09-30 01:45:00,25.0,100.0,3.2,-0.20949,12.65538,1274.0
2021-09-30 02:00:00,25.0,100.0,3.2,-0.20496,29.93646,1162.0
2021-09-30 02:15:00,24.9375,100.0,3.2,-0.23673,39.11101,1147.5
2021-09-30 02:30:00,25.0,100.0,3.2,-0.26851,41.93679,1136.5
2021-09-30 02:45:00,24.9375,100.0,3.2,-0.30482,36.19332,1151.0
2021-09-30 03:00:00,24.9375,100.0,3.2,-0.30936,25.26305,1192.0
2021-09-30 03:15:00,24.9375,100.0,3.2,-0.2844,19.877865,1200.0
2021-09-30 03:30:00,24.9375,100.0,3.2,-0.30482,18.3155,1194.5
2021-09-30 03:45:00,24.9375,100.0,3.2,-0.30936,21.9222,1200.0
2021-09-30 04:00:00,24.9375,100.0,3.2,-0.30936,23.67202,1171.5
2021-09-30 04:15:00,24.875,100.0,3.2,-0.3139,18.78759,1171.0
2021-09-30 04:30:00,24.875,100.0,3.2,-0.30936,28.81814,1138.5
2021-09-30 04:45:00,24.875,100.0,3.2,-0.30936,38.28206,1125.0
2021-09-30 05:00:00,24.875,100.0,3.2,-0.30482,39.43188,1128.0
2021-09-30 05:15:00,24.875,100.0,3.2,-0.28667,36.41419,1142.0
2021-09-30 05:30:00,24.8125,100.0,3.2,-0.26851,31.85938,1157.0
2021-09-30 05:45:00,24.8125,100.0,3.2,-0.23673,36.7119,1173.0
2021-09-30 06:00:00,24.8125,100.0,3.2,-0.19588,29.87489,1194.0
2021-09-30 06:15:00,24.8125,100.0,3.2,-0.29574,44.34529,1143.0
2021-09-30 06:30:00,24.8125,100.0,3.2,-0.30028,37.31527,1168.0
2021-09-30 06:45:00,24.8125,100.0,3.2,-0.1868,30.9743,1199.5
2021-09-30 07:00:00,24.75,100.0,3.2,-0.16864,16.5593,1232.0
2021-09-30 07:15:00,24.75,100.0,3.2,-0.15956,14.30438,1259.0
2021-09-30 07:30:00,24.75,100.0,3.2,-0.15048,18.53043,1229.0
2021-09-30 07:45:00,24.75,100.0,3.2,-0.16183,13.023385000000001,1249.5
2021-09-30 08:00:00,24.75,100.0,3.2,-0.1868,32.37732,1161.0
2021-09-30 08:15:00,24.75,100.0,3.2,-0.21403,22.31457,1199.5
2021-09-30 08:30:00,24.8125,100.0,3.2,-0.23219,21.49604,1200.0
2021-09-30 08:45:00,24.8125,100.0,3.2,-0.22311,30.23664,1147.0
2021-09-30 09:00:00,24.8125,100.0,3.2,-0.19588,15.2118,1201.0
2021-09-30 09:15:00,24.8125,100.0,3.2,-0.21857,14.613145,1190.0
2021-09-30 09:30:00,24.8125,100.0,3.2,-0.24127,14.14065,1188.0
2021-09-30 09:45:00,24.8125,100.0,3.2,-0.25943,11.865675,1213.0
2021-09-30 10:00:00,24.8125,100.0,3.2,-0.26397,14.03259,1175.0
2021-09-30 10:15:00,24.875,100.0,3.2,-0.19134,29.761735,1090.0
2021-09-30 10:30:00,24.9375,100.0,3.2,-0.19134,29.75533,1087.5
2021-09-30 10:45:00,25.0,100.0,3.2,-0.19134,21.821295,1110.0
2021-09-30 11:00:00,25.0625,100.0,3.2,-0.17772,29.459249999999997,1073.0
2021-09-30 11:15:00,25.1875,100.0,3.2,-0.21403,24.87132,1079.0
2021-09-30 11:30:00,25.1875,100.0,3.2,-0.24127,12.13545,1148.0
2021-09-30 11:45:00,25.1875,100.0,3.2,-0.23673,27.97117,1073.0
2021-09-30 12:00:00,25.25,100.0,3.2,-0.23219,16.49542,1102.0
2021-09-30 12:15:00,25.25,100.0,3.2,-0.23219,14.792045000000002,1102.5
2021-09-30 12:30:00,25.270833333333332,100.0,3.2,-0.2342077777777778,15.374550000000001,1102.2222222222222
2021-09-30 12:45:00,25.291666666666668,100.0,3.2,-0.23622555555555558,15.957055000000002,1101.9444444444443
2021-09-30 13:00:00,25.3125,100.0,3.2,-0.23824333333333333,16.53956,1101.6666666666667
2021-09-30 13:15:00,25.333333333333332,100.0,3.2,-0.24026111111111112,17.122065000000003,1101.388888888889
2021-09-30 13:30:00,25.354166666666668,100.0,3.2,-0.2422788888888889,17.70457,1101.111111111111
2021-09-30 13:45:00,25.375,100.0,3.2,-0.2442966666666667,18.287075,1100.8333333333333
2021-09-30 14:00:00,25.395833333333332,100.0,3.2,-0.24631444444444445,18.869580000000003,1100.5555555555557
2021-09-30 14:15:00,25.416666666666668,100.0,3.2,-0.24833222222222223,19.452085000000004,1100.2777777777778
2021-09-30 14:30:00,25.4375,100.0,3.2,-0.25035,20.03459,1100.0
2021-09-30 14:45:00,25.4375,100.0,3.2,-0.25489,18.53043,1095.0
2021-09-30 15:00:00,25.5,100.0,3.2,-0.25943,24.67517,1049.0
2021-09-30 15:15:00,25.5,100.0,3.2,-0.26851,19.41715,1086.0
2021-09-30 15:30:00,25.5,100.0,3.2,-0.28667,5.44727,1225.0
